,pv_pwr,wind_pwr,wind_offshore_pwr
2010-10-12 10:00:00+02:00,0.2631887684,0.0174608368,0.1374357247
2010-10-12 11:00:00+02:00,0.3232912227,0.0468425591,0.1639466089
2010-10-12 12:00:00+02:00,0.3390896816,0.1059513743,0.1556418953
2010-10-12 13:00:00+02:00,0.3182952034,0.1328300825,0.153742537
2010-10-12 14:00:00+02:00,0.2714848474,0.1163526938,0.1312598089
2010-10-12 15:00:00+02:00,0.198825871,0.1061980056,0.0855237145
2010-10-12 16:00:00+02:00,0.1026325387,0.0636028254,0.0563410466
2010-10-12 17:00:00+02:00,0.0325596148,0.0206102961,0.0576910113
2010-10-12 18:00:00+02:00,0,0.0177788885,0.0690571136
2010-10-12 19:00:00+02:00,0,0.0147799796,0.088370222
2010-10-12 20:00:00+02:00,0,0.009954934,0.0960255487
2010-10-12 21:00:00+02:00,0,0.0088368177,0.1227755625
2010-10-12 22:00:00+02:00,0,0.0106401623,0.1480742894
2010-10-12 23:00:00+02:00,0,0.0141896851,0.1157782263
2010-10-13 00:00:00+02:00,0,0.012243897,0.0644345977
2010-10-13 01:00:00+02:00,0,0.0082674003,0.035032826
2010-10-13 02:00:00+02:00,0,0.0056995459,0.0112990447
2010-10-13 03:00:00+02:00,0,0.0054164149,0.0012552629
2010-10-13 04:00:00+02:00,0,0.0056889103,0
2010-10-13 05:00:00+02:00,0,0.0052840052,0
2010-10-13 06:00:00+02:00,0,0.0036577177,0
2010-10-13 07:00:00+02:00,0,0.002865094,0
2010-10-13 08:00:00+02:00,0.0538726583,0.002647813,0.0021140259
2010-10-13 09:00:00+02:00,0.1531071091,0.0023205707,0.0005132526
2010-10-13 10:00:00+02:00,0.2484618656,0.0067451699,0.0136958162
2010-10-13 11:00:00+02:00,0.3268683357,0.009003787,0.0393686234
2010-10-13 12:00:00+02:00,0.3627759951,0.009058711,0.0503477285
2010-10-13 13:00:00+02:00,0.3535184271,0.012584995,0.0281087119
2010-10-13 14:00:00+02:00,0.3011673573,0.0149863578,0.0031078668
2010-10-13 15:00:00+02:00,0.2209038111,0.0135017489,0
2010-10-13 16:00:00+02:00,0.1327202693,0.0120002364,0
2010-10-13 17:00:00+02:00,0.0436403562,0.0049268125,0
2010-10-13 18:00:00+02:00,0,0.0047793692,0
2010-10-13 19:00:00+02:00,0,0.0030545803,0
2010-10-13 20:00:00+02:00,0,0.0016906372,0
2010-10-13 21:00:00+02:00,0,0.0015921931,0
2010-10-13 22:00:00+02:00,0,0.002559696,0
2010-10-13 23:00:00+02:00,0,0.0066066779,0.0301187078
2010-10-14 00:00:00+02:00,0,0.0135557721,0.1270830556
2010-10-14 01:00:00+02:00,0,0.023822986,0.2920416202
2010-10-14 02:00:00+02:00,0,0.0403238498,0.5570610711
2010-10-14 03:00:00+02:00,0,0.0561415939,0.8667667664
2010-10-14 04:00:00+02:00,0,0.0703895347,0.9594734288
2010-10-14 05:00:00+02:00,0,0.0843477927,0.9780864963
2010-10-14 06:00:00+02:00,0,0.1035855825,0.9905960465
2010-10-14 07:00:00+02:00,0,0.1271598813,0.9990771491
2010-10-14 08:00:00+02:00,0.0394603024,0.1496465577,0.9987127808
2010-10-14 09:00:00+02:00,0.0894527786,0.1809527427,0.9957335187
2010-10-14 10:00:00+02:00,0.140124288,0.2329466898,0.9909149006
2010-10-14 11:00:00+02:00,0.1603076769,0.2753151862,1
2010-10-14 12:00:00+02:00,0.1761593946,0.3668212735,1
2010-10-14 13:00:00+02:00,0.1811303605,0.4417467652,0.9978204595
2010-10-14 14:00:00+02:00,0.1577976837,0.5198253206,0.9983786008
2010-10-14 15:00:00+02:00,0.1408979275,0.5285789906,0.9950019076
2010-10-14 16:00:00+02:00,0.1086152281,0.4217091089,0.977037796
2010-10-14 17:00:00+02:00,0.0347467477,0.2890900379,0.9503266493
2010-10-14 18:00:00+02:00,0,0.2171896708,0.8931687286
2010-10-14 19:00:00+02:00,0,0.1662277033,0.9439785751
2010-10-14 20:00:00+02:00,0,0.1423455046,0.9587369862
2010-10-14 21:00:00+02:00,0,0.1311392518,0.9241959011
2010-10-14 22:00:00+02:00,0,0.1226547816,0.8232295658
2010-10-14 23:00:00+02:00,0,0.1137151932,0.7188360567
2010-10-15 00:00:00+02:00,0,0.1036228235,0.5061885872
2010-10-15 01:00:00+02:00,0,0.0790867463,0.2833070559
2010-10-15 02:00:00+02:00,0,0.0488093724,0.1550771507
2010-10-15 03:00:00+02:00,0,0.0254213089,0.0901246438
2010-10-15 04:00:00+02:00,0,0.0106171844,0.0556192582
2010-10-15 05:00:00+02:00,0,0.0042601276,0.0273182987
2010-10-15 06:00:00+02:00,0,0.0027045078,0
2010-10-15 07:00:00+02:00,0,0.0044468026,0
2010-10-15 08:00:00+02:00,0.0422176547,0.0068906302,0
2010-10-15 09:00:00+02:00,0.1074523486,0.0102169608,0
2010-10-15 10:00:00+02:00,0.1556099061,0.018123321,0.0001326867
2010-10-15 11:00:00+02:00,0.1779281749,0.0341154054,0.0069734567
2010-10-15 12:00:00+02:00,0.1929876773,0.0627758429,0.0124553646
2010-10-15 13:00:00+02:00,0.2144212412,0.0871573896,0.0295074931
2010-10-15 14:00:00+02:00,0.1717445311,0.1143490409,0.040854088
2010-10-15 15:00:00+02:00,0.1251384481,0.1423158851,0.0579762281
2010-10-15 16:00:00+02:00,0.0639402176,0.1447127657,0.1318095599
2010-10-15 17:00:00+02:00,0.011480985,0.1506177692,0.2753928474
2010-10-15 18:00:00+02:00,0,0.2046828574,0.4863974574
2010-10-15 19:00:00+02:00,0,0.2665137282,0.7714609911
2010-10-15 20:00:00+02:00,0,0.3539854201,0.9950695624
2010-10-15 21:00:00+02:00,0,0.4097969171,1
2010-10-15 22:00:00+02:00,0,0.3508018395,1
2010-10-15 23:00:00+02:00,0,0.2328728044,1
2010-10-16 00:00:00+02:00,0,0.1813949716,1
2010-10-16 01:00:00+02:00,0,0.2206504946,1
2010-10-16 02:00:00+02:00,0,0.3717595389,1
2010-10-16 03:00:00+02:00,0,0.5395286586,1
2010-10-16 04:00:00+02:00,0,0.7433436317,1
2010-10-16 05:00:00+02:00,0,0.869221784,1
2010-10-16 06:00:00+02:00,0,0.913039904,1
2010-10-16 07:00:00+02:00,0,0.9114144808,1
2010-10-16 08:00:00+02:00,0.0210195386,0.9062849878,1
2010-10-16 09:00:00+02:00,0.065052901,0.9054507981,1
2010-10-16 10:00:00+02:00,0.1077403693,0.9132402769,1
2010-10-16 11:00:00+02:00,0.1323922746,0.9207762733,1
2010-10-16 12:00:00+02:00,0.1588120998,0.9258547547,1
2010-10-16 13:00:00+02:00,0.190207537,0.9325873197,1
2010-10-16 14:00:00+02:00,0.1971188006,0.9246169308,1
2010-10-16 15:00:00+02:00,0.1466555143,0.9110038317,1
2010-10-16 16:00:00+02:00,0.0848232616,0.8628477426,1
2010-10-16 17:00:00+02:00,0.0222808871,0.7471678515,1
2010-10-16 18:00:00+02:00,0,0.6069525884,1
2010-10-16 19:00:00+02:00,0,0.4888817017,1
2010-10-16 20:00:00+02:00,0,0.3821391141,0.9956325142
2010-10-16 21:00:00+02:00,0,0.2947880644,0.9529352156
2010-10-16 22:00:00+02:00,0,0.2174495457,0.8800522959
2010-10-16 23:00:00+02:00,0,0.1594687125,0.7987167268
2010-10-17 00:00:00+02:00,0,0.1257473362,0.7171328166
2010-10-17 01:00:00+02:00,0,0.1067766973,0.6362645764
2010-10-17 02:00:00+02:00,0,0.0909622436,0.5306912428
2010-10-17 03:00:00+02:00,0,0.0791470971,0.4461238646
2010-10-17 04:00:00+02:00,0,0.0729104613,0.4060214002
2010-10-17 05:00:00+02:00,0,0.067880548,0.3906372666
2010-10-17 06:00:00+02:00,0,0.0628306324,0.3593349132
2010-10-17 07:00:00+02:00,0,0.0521965215,0.316385036
2010-10-17 08:00:00+02:00,0.0460750608,0.038247888,0.2650165442
2010-10-17 09:00:00+02:00,0.1513393583,0.0263695469,0.2142074026
2010-10-17 10:00:00+02:00,0.2667487807,0.0359920121,0.1583994005
2010-10-17 11:00:00+02:00,0.3500307106,0.0657456332,0.101217735
2010-10-17 12:00:00+02:00,0.3872163878,0.0782041194,0.0630963554
2010-10-17 13:00:00+02:00,0.3783833773,0.0861257014,0.0460810318
2010-10-17 14:00:00+02:00,0.328403541,0.0837329923,0.0317173328
2010-10-17 15:00:00+02:00,0.2372001684,0.0691121573,0.0182394547
2010-10-17 16:00:00+02:00,0.1259654194,0.0276446999,0.0079323772
2010-10-17 17:00:00+02:00,0.0322841216,0.0199051237,0.0055987758
2010-10-17 18:00:00+02:00,0,0.0149753515,0.0019154039
2010-10-17 19:00:00+02:00,0,0.0097917169,0
2010-10-17 20:00:00+02:00,0,0.0065157067,0
2010-10-17 21:00:00+02:00,0,0.004172126,0
2010-10-17 22:00:00+02:00,0,0.0022814083,0
2010-10-17 23:00:00+02:00,0,0.0014391714,0
2010-10-18 00:00:00+02:00,0,0.0016616153,0
2010-10-18 01:00:00+02:00,0,0.0025290881,0
2010-10-18 02:00:00+02:00,0,0.0036869457,0.0050776419
2010-10-18 03:00:00+02:00,0,0.0047161545,0.0478185408
2010-10-18 04:00:00+02:00,0,0.0053168294,0.093653173
2010-10-18 05:00:00+02:00,0,0.0055167473,0.1636581323
2010-10-18 06:00:00+02:00,0,0.0061057586,0.2410074369
2010-10-18 07:00:00+02:00,0,0.0079137906,0.2868882638
2010-10-18 08:00:00+02:00,0.0439003897,0.0114306568,0.3050564137
2010-10-18 09:00:00+02:00,0.1491020619,0.0184750276,0.3181394754
2010-10-18 10:00:00+02:00,0.2664472112,0.0318012834,0.3465342237
2010-10-18 11:00:00+02:00,0.3537702869,0.068997068,0.4067166004
2010-10-18 12:00:00+02:00,0.395717409,0.1150693641,0.4889937986
2010-10-18 13:00:00+02:00,0.389377929,0.1489086727,0.5824035587
2010-10-18 14:00:00+02:00,0.3358864934,0.1810950963,0.6526635498
2010-10-18 15:00:00+02:00,0.2411158475,0.190151833,0.7452060817
2010-10-18 16:00:00+02:00,0.1246275869,0.1167553932,0.8412650041
2010-10-18 17:00:00+02:00,0.0309269941,0.1338179343,0.9323636344
2010-10-18 18:00:00+02:00,0,0.1728968185,0.9650951238
2010-10-18 19:00:00+02:00,0,0.2017034441,0.9806039946
2010-10-18 20:00:00+02:00,0,0.2272121046,0.9893579164
2010-10-18 21:00:00+02:00,0,0.252927874,0.9926808495
2010-10-18 22:00:00+02:00,0,0.2864911144,0.9969977992
2010-10-18 23:00:00+02:00,0,0.3421307643,1
2010-10-19 00:00:00+02:00,0,0.4087089487,1
2010-10-19 01:00:00+02:00,0,0.4707843113,1
2010-10-19 02:00:00+02:00,0,0.5121000002,1
2010-10-19 03:00:00+02:00,0,0.5379373917,1
2010-10-19 04:00:00+02:00,0,0.5634735734,1
2010-10-19 05:00:00+02:00,0,0.5822098382,1
2010-10-19 06:00:00+02:00,0,0.579429661,1
2010-10-19 07:00:00+02:00,0,0.5713084706,0.9996481901
2010-10-19 08:00:00+02:00,0.0093836304,0.5938261617,0.9982059357
2010-10-19 09:00:00+02:00,0.0262774479,0.6115378793,0.9966309402
2010-10-19 10:00:00+02:00,0.0438063657,0.6177822491,0.9965087219
2010-10-19 11:00:00+02:00,0.0548479291,0.6006814885,0.9946077218
2010-10-19 12:00:00+02:00,0.057586056,0.5843557318,0.9911063862
2010-10-19 13:00:00+02:00,0.0527965977,0.5462400678,0.9811201875
2010-10-19 14:00:00+02:00,0.0616309684,0.458046992,0.9484013888
2010-10-19 15:00:00+02:00,0.0670037423,0.387195325,0.8725174122
2010-10-19 16:00:00+02:00,0.0497782277,0.2672661128,0.6913619108
2010-10-19 17:00:00+02:00,0.0130820914,0.1699525836,0.4253855756
2010-10-19 18:00:00+02:00,0,0.1393444974,0.3943132757
2010-10-19 19:00:00+02:00,0,0.1390808391,0.4664121427
2010-10-19 20:00:00+02:00,0,0.1334473126,0.6380120825
2010-10-19 21:00:00+02:00,0,0.1217607364,0.7467389536
2010-10-19 22:00:00+02:00,0,0.1067322968,0.7229704976
2010-10-19 23:00:00+02:00,0,0.0958665794,0.5483242542
2010-10-20 00:00:00+02:00,0,0.0874249857,0.3795151315
2010-10-20 01:00:00+02:00,0,0.0818875642,0.2493943735
2010-10-20 02:00:00+02:00,0,0.0748901845,0.2250032052
2010-10-20 03:00:00+02:00,0,0.0655661101,0.2556684121
2010-10-20 04:00:00+02:00,0,0.0574661565,0.2710638571
2010-10-20 05:00:00+02:00,0,0.0523900973,0.3240256184
2010-10-20 06:00:00+02:00,0,0.0504959805,0.4260674327
2010-10-20 07:00:00+02:00,0,0.0527190153,0.4416415946
2010-10-20 08:00:00+02:00,0.0144673326,0.0723229407,0.4383373419
2010-10-20 09:00:00+02:00,0.0571568431,0.1507637111,0.3945761569
2010-10-20 10:00:00+02:00,0.0976871696,0.3317433739,0.6068610655
2010-10-20 11:00:00+02:00,0.115796087,0.5027334051,0.9024367466
2010-10-20 12:00:00+02:00,0.123749535,0.6983775874,0.9787108223
2010-10-20 13:00:00+02:00,0.1308054689,0.85521967,1
2010-10-20 14:00:00+02:00,0.1297386272,0.9222743687,1
2010-10-20 15:00:00+02:00,0.0998492939,0.9499680003,1
2010-10-20 16:00:00+02:00,0.0517822739,0.9284898082,1
2010-10-20 17:00:00+02:00,0.0180350909,0.8416595338,1
2010-10-20 18:00:00+02:00,0,0.8079894838,1
2010-10-20 19:00:00+02:00,0,0.9036864328,1
2010-10-20 20:00:00+02:00,0,0.9478451477,1
2010-10-20 21:00:00+02:00,0,0.968181268,1
2010-10-20 22:00:00+02:00,0,0.9499097714,1
2010-10-20 23:00:00+02:00,0,0.9207316352,1
2010-10-21 00:00:00+02:00,0,0.9137768627,1
2010-10-21 01:00:00+02:00,0,0.9101652246,1
2010-10-21 02:00:00+02:00,0,0.9164373512,1
2010-10-21 03:00:00+02:00,0,0.9179570815,1
2010-10-21 04:00:00+02:00,0,0.9073124771,1
2010-10-21 05:00:00+02:00,0,0.8642255338,1
2010-10-21 06:00:00+02:00,0,0.7593812756,1
2010-10-21 07:00:00+02:00,0,0.6264401541,1
2010-10-21 08:00:00+02:00,0.0349455695,0.6025186611,1
2010-10-21 09:00:00+02:00,0.1252947768,0.5935675337,1
2010-10-21 10:00:00+02:00,0.2072708941,0.7558192265,1
2010-10-21 11:00:00+02:00,0.2195614491,0.9151187165,0.7160744859
2010-10-21 12:00:00+02:00,0.2295549546,0.972793934,0.6920417441
2010-10-21 13:00:00+02:00,0.2022534495,1,1
2010-10-21 14:00:00+02:00,0.12278112,0.9996074111,1
2010-10-21 15:00:00+02:00,0.0858951805,0.989900623,0.8670711563
2010-10-21 16:00:00+02:00,0.0448432013,0.9896429023,0.9509054184
2010-10-21 17:00:00+02:00,0.0110631722,0.9828466795,1
2010-10-21 18:00:00+02:00,0,0.9773714638,1
2010-10-21 19:00:00+02:00,0,0.9635679677,1
2010-10-21 20:00:00+02:00,0,0.9438338801,1
2010-10-21 21:00:00+02:00,0,0.9324857723,1
2010-10-21 22:00:00+02:00,0,0.9220152608,1
2010-10-21 23:00:00+02:00,0,0.8982282451,1
2010-10-22 00:00:00+02:00,0,0.9218346498,1
2010-10-22 01:00:00+02:00,0,0.8409977889,1
2010-10-22 02:00:00+02:00,0,0.6866419864,1
2010-10-22 03:00:00+02:00,0,0.5254644145,1
2010-10-22 04:00:00+02:00,0,0.3596194015,1
2010-10-22 05:00:00+02:00,0,0.2659706354,1
2010-10-22 06:00:00+02:00,0,0.2900889827,0.9999182164
2010-10-22 07:00:00+02:00,0,0.2847377751,0.9916371696
2010-10-22 08:00:00+02:00,0.0047887191,0.2696216829,0.9955627621
2010-10-22 09:00:00+02:00,0.0377769794,0.2753379343,1
2010-10-22 10:00:00+02:00,0.1008004431,0.374145253,1
2010-10-22 11:00:00+02:00,0.1492830153,0.4356890545,1
2010-10-22 12:00:00+02:00,0.1559588906,0.4923563536,1
2010-10-22 13:00:00+02:00,0.0986302555,0.4398309656,1
2010-10-22 14:00:00+02:00,0.0830888788,0.4439824447,1
2010-10-22 15:00:00+02:00,0.0753366709,0.5571484316,1
2010-10-22 16:00:00+02:00,0.0400262615,0.5975932395,1
2010-10-22 17:00:00+02:00,0.0034470465,0.6424449041,0.947620015
2010-10-22 18:00:00+02:00,0,0.7846547409,0.6277217493
2010-10-22 19:00:00+02:00,0,0.8944029189,1
2010-10-22 20:00:00+02:00,0,0.9306258519,1
2010-10-22 21:00:00+02:00,0,0.9207061743,1
2010-10-22 22:00:00+02:00,0,0.9120373892,1
2010-10-22 23:00:00+02:00,0,0.9207863632,1
2010-10-23 00:00:00+02:00,0,0.9515567468,1
2010-10-23 01:00:00+02:00,0,0.963317941,1
2010-10-23 02:00:00+02:00,0,0.9497505164,1
2010-10-23 03:00:00+02:00,0,0.9155996375,1
2010-10-23 04:00:00+02:00,0,0.8587181815,1
2010-10-23 05:00:00+02:00,0,0.807835706,1
2010-10-23 06:00:00+02:00,0,0.7659712664,1
2010-10-23 07:00:00+02:00,0,0.736654632,1
2010-10-23 08:00:00+02:00,0.0208074522,0.7116669007,1
2010-10-23 09:00:00+02:00,0.0889825913,0.6826917911,1
2010-10-23 10:00:00+02:00,0.1801179408,0.6418557945,1
2010-10-23 11:00:00+02:00,0.2642875658,0.5866691106,1
2010-10-23 12:00:00+02:00,0.3123328822,0.6219070886,1
2010-10-23 13:00:00+02:00,0.3098065275,0.5730701042,0.9919833864
2010-10-23 14:00:00+02:00,0.2686404689,0.5257067102,0.980157024
2010-10-23 15:00:00+02:00,0.1923185363,0.4383509442,0.9637271397
2010-10-23 16:00:00+02:00,0.0974723444,0.2961356667,0.9324970682
2010-10-23 17:00:00+02:00,0.0178926543,0.2913498636,0.8991815145
2010-10-23 18:00:00+02:00,0,0.338404832,0.8988092891
2010-10-23 19:00:00+02:00,0,0.381160897,0.9195510675
2010-10-23 20:00:00+02:00,0,0.4324004886,0.9122520416
2010-10-23 21:00:00+02:00,0,0.5048939031,0.9301115843
2010-10-23 22:00:00+02:00,0,0.5807789053,0.9279618725
2010-10-23 23:00:00+02:00,0,0.6038852288,0.9751520203
2010-10-24 00:00:00+02:00,0,0.5961073863,0.9868101772
2010-10-24 01:00:00+02:00,0,0.6400383278,0.9770853198
2010-10-24 02:00:00+02:00,0,0.6564624144,0.9814121211
2010-10-24 03:00:00+02:00,0,0.6637222294,0.9980084278
2010-10-24 04:00:00+02:00,0,0.6782559243,0.9970066852
2010-10-24 05:00:00+02:00,0,0.7451678301,0.995526737
2010-10-24 06:00:00+02:00,0,0.8585007157,0.9978381623
2010-10-24 07:00:00+02:00,0,0.9136656541,0.9974086277
2010-10-24 08:00:00+02:00,0.0064969218,0.9457102212,0.997585015
2010-10-24 09:00:00+02:00,0.022689895,0.9453660679,0.9893289698
2010-10-24 10:00:00+02:00,0.037225191,0.9329163135,0.9323754764
2010-10-24 11:00:00+02:00,0.040787874,0.9111036484,0.7763409466
2010-10-24 12:00:00+02:00,0.0483884289,0.8718593899,0.4225140622
2010-10-24 13:00:00+02:00,0.0346857219,0.785285321,0.1793014404
2010-10-24 14:00:00+02:00,0.0253479641,0.6882827307,0.083218991
2010-10-24 15:00:00+02:00,0.0217911571,0.5857685626,0.1800392413
2010-10-24 16:00:00+02:00,0.0157948919,0.4629669552,0.3652483773
2010-10-24 17:00:00+02:00,0.0026270885,0.3249378706,0.58850251
2010-10-24 18:00:00+02:00,0,0.2504383072,0.7897922655
2010-10-24 19:00:00+02:00,0,0.2190425411,0.8605029425
2010-10-24 20:00:00+02:00,0,0.1958457594,0.8524248179
2010-10-24 21:00:00+02:00,0,0.1678652064,0.8628854913
2010-10-24 22:00:00+02:00,0,0.1453570689,0.877601564
2010-10-24 23:00:00+02:00,0,0.1295206084,0.8770585951
2010-10-25 00:00:00+02:00,0,0.1422351673,0.8816088009
2010-10-25 01:00:00+02:00,0,0.1554883831,0.9116561785
2010-10-25 02:00:00+02:00,0,0.1609261616,0.92297523
2010-10-25 03:00:00+02:00,0,0.1710285778,0.8909204868
2010-10-25 04:00:00+02:00,0,0.1635584024,0.8002099536
2010-10-25 05:00:00+02:00,0,0.134334592,0.6695169339
2010-10-25 06:00:00+02:00,0,0.1138258877,0.5226360066
2010-10-25 07:00:00+02:00,0,0.1093322873,0.4074192446
2010-10-25 08:00:00+02:00,0.0208233206,0.1181118086,0.355701968
2010-10-25 09:00:00+02:00,0.099852683,0.1588976477,0.3973834672
2010-10-25 10:00:00+02:00,0.1953090605,0.3043452573,0.5173986387
2010-10-25 11:00:00+02:00,0.2619342992,0.4848658635,0.7023938265
2010-10-25 12:00:00+02:00,0.3172442295,0.6340412906,0.7412035841
2010-10-25 13:00:00+02:00,0.2894295602,0.6652769502,0.6526214227
2010-10-25 14:00:00+02:00,0.2641984802,0.6581318601,0.6452523122
2010-10-25 15:00:00+02:00,0.1893508335,0.5770655585,0.7270997034
2010-10-25 16:00:00+02:00,0.088605825,0.4015699921,0.8819723225
2010-10-25 17:00:00+02:00,0.0106997654,0.299890325,0.9681058681
2010-10-25 18:00:00+02:00,0,0.248893847,0.8403667657
2010-10-25 19:00:00+02:00,0,0.2867038015,0.6291688785
2010-10-25 20:00:00+02:00,0,0.3636161881,0.5604472792
2010-10-25 21:00:00+02:00,0,0.4971634881,0.7332087755
2010-10-25 22:00:00+02:00,0,0.5464144742,0.9992113285
2010-10-25 23:00:00+02:00,0,0.4562459324,1
2010-10-26 00:00:00+02:00,0,0.3492291161,1
2010-10-26 01:00:00+02:00,0,0.2584895055,1
2010-10-26 02:00:00+02:00,0,0.1845089949,0.9535685435
2010-10-26 03:00:00+02:00,0,0.1239525645,0.6430376942
2010-10-26 04:00:00+02:00,0,0.1044133255,0.4959016259
2010-10-26 05:00:00+02:00,0,0.089484694,0.3839808571
2010-10-26 06:00:00+02:00,0,0.0777284389,0.3177836312
2010-10-26 07:00:00+02:00,0,0.0603207232,0.2363346268
2010-10-26 08:00:00+02:00,0.0218567071,0.0458504415,0.1911967609
2010-10-26 09:00:00+02:00,0.1059468658,0.0387162977,0.1505702681
2010-10-26 10:00:00+02:00,0.2063366675,0.0342028382,0.1272324699
2010-10-26 11:00:00+02:00,0.2844596236,0.0394759639,0.1047536466
2010-10-26 12:00:00+02:00,0.3248017896,0.0393845881,0.0666546459
2010-10-26 13:00:00+02:00,0.3198412775,0.0310844447,0.0246393339
2010-10-26 14:00:00+02:00,0.2691588971,0.0216818859,0.0017368679
2010-10-26 15:00:00+02:00,0.182526371,0.008152735,0
2010-10-26 16:00:00+02:00,0.0843180866,0.0014006283,0
2010-10-26 17:00:00+02:00,0.0072380302,0.0017656377,0
2010-10-26 18:00:00+02:00,0,0.0066443445,0.0006354235
2010-10-26 19:00:00+02:00,0,0.0184110271,0.0237136469
2010-10-26 20:00:00+02:00,0,0.0354447856,0.093694884
2010-10-26 21:00:00+02:00,0,0.0520143053,0.1818700025
2010-10-26 22:00:00+02:00,0,0.062988208,0.2947123664
2010-10-26 23:00:00+02:00,0,0.0736293992,0.4562926814
2010-10-27 00:00:00+02:00,0,0.0849539691,0.5731437905
2010-10-27 01:00:00+02:00,0,0.0965210618,0.6423911816
2010-10-27 02:00:00+02:00,0,0.1056610771,0.6691582464
2010-10-27 03:00:00+02:00,0,0.119025808,0.6559867214
2010-10-27 04:00:00+02:00,0,0.1412753578,0.6847472172
2010-10-27 05:00:00+02:00,0,0.1793052237,0.8129214967
2010-10-27 06:00:00+02:00,0,0.2346786584,0.9635979739
2010-10-27 07:00:00+02:00,0,0.2921499227,0.9868744724
2010-10-27 08:00:00+02:00,0.0116675297,0.3702302092,0.9994690477
2010-10-27 09:00:00+02:00,0.0456049328,0.4678239879,1
2010-10-27 10:00:00+02:00,0.0676718927,0.5680685295,1
2010-10-27 11:00:00+02:00,0.0748275366,0.678909693,1
2010-10-27 12:00:00+02:00,0.072965287,0.6939525713,1
2010-10-27 13:00:00+02:00,0.0614590167,0.7750594574,1
2010-10-27 14:00:00+02:00,0.0434099324,0.8155598022,1
2010-10-27 15:00:00+02:00,0.0260781161,0.8554820567,1
2010-10-27 16:00:00+02:00,0.0127301598,0.8761696624,1
2010-10-27 17:00:00+02:00,0.0009407724,0.8708360327,1
2010-10-27 18:00:00+02:00,0,0.86736283,1
2010-10-27 19:00:00+02:00,0,0.8525241472,1
2010-10-27 20:00:00+02:00,0,0.8117555696,1
2010-10-27 21:00:00+02:00,0,0.747067618,1
2010-10-27 22:00:00+02:00,0,0.6557661558,1
2010-10-27 23:00:00+02:00,0,0.5806384151,1
2010-10-28 00:00:00+02:00,0,0.5318435706,1
2010-10-28 01:00:00+02:00,0,0.4806717005,0.986437546
2010-10-28 02:00:00+02:00,0,0.4307531074,0.9733856829
2010-10-28 03:00:00+02:00,0,0.3856831241,0.9505721729
2010-10-28 04:00:00+02:00,0,0.331628132,0.9405753535
2010-10-28 05:00:00+02:00,0,0.3013663902,0.8948531792
2010-10-28 06:00:00+02:00,0,0.2937314433,0.8942426127
2010-10-28 07:00:00+02:00,0,0.2774185982,0.9213682546
2010-10-28 08:00:00+02:00,0.0087799265,0.3158314586,0.990899199
2010-10-28 09:00:00+02:00,0.0543366113,0.398430704,1
2010-10-28 10:00:00+02:00,0.0876715426,0.5211156534,1
2010-10-28 11:00:00+02:00,0.0890376758,0.5315991169,1
2010-10-28 12:00:00+02:00,0.0948225717,0.4967810886,0.9977948213
2010-10-28 13:00:00+02:00,0.1021193113,0.5907101072,1
2010-10-28 14:00:00+02:00,0.1077834233,0.6809758886,1
2010-10-28 15:00:00+02:00,0.0983352507,0.817367883,1
2010-10-28 16:00:00+02:00,0.0403347414,0.76138476,1
2010-10-28 17:00:00+02:00,0.0009600279,0.6730090648,1
2010-10-28 18:00:00+02:00,0,0.64717487,1
2010-10-28 19:00:00+02:00,0,0.6008932299,1
2010-10-28 20:00:00+02:00,0,0.5625308777,1
2010-10-28 21:00:00+02:00,0,0.5237983886,0.9993189313
2010-10-28 22:00:00+02:00,0,0.4859041156,0.9861915823
2010-10-28 23:00:00+02:00,0,0.4744502437,0.9709663996
2010-10-29 00:00:00+02:00,0,0.4512537484,0.891508393
2010-10-29 01:00:00+02:00,0,0.4255887303,0.9601737189
2010-10-29 02:00:00+02:00,0,0.3828191928,0.9690465868
2010-10-29 03:00:00+02:00,0,0.29428101,0.9327246869
2010-10-29 04:00:00+02:00,0,0.2815473294,0.8594690851
2010-10-29 05:00:00+02:00,0,0.267659744,0.8539059433
2010-10-29 06:00:00+02:00,0,0.2452540161,0.7549982349
2010-10-29 07:00:00+02:00,0,0.2123713591,0.7789045137
2010-10-29 08:00:00+02:00,0.0112679493,0.2108857428,0.8409075497
2010-10-29 09:00:00+02:00,0.088041737,0.2326157167,0.9362876713
2010-10-29 10:00:00+02:00,0.1770188142,0.2485443448,0.9283363802
2010-10-29 11:00:00+02:00,0.2484849995,0.2319662665,0.8541516955
2010-10-29 12:00:00+02:00,0.2883948384,0.2601729397,0.7601533995
2010-10-29 13:00:00+02:00,0.2897015997,0.2393503087,0.5784433897
2010-10-29 14:00:00+02:00,0.2453487707,0.2550658761,0.4542084751
2010-10-29 15:00:00+02:00,0.1646816476,0.2031467009,0.4417484626
2010-10-29 16:00:00+02:00,0.0724984056,0.1686852883,0.5204880757
2010-10-29 17:00:00+02:00,0.0013190101,0.2063338877,0.6540104176
2010-10-29 18:00:00+02:00,0,0.2108115816,0.766756985
2010-10-29 19:00:00+02:00,0,0.2250832595,0.8219950238
2010-10-29 20:00:00+02:00,0,0.2456205868,0.8580451652
2010-10-29 21:00:00+02:00,0,0.2683537494,0.8987885982
2010-10-29 22:00:00+02:00,0,0.3050589017,0.9361451079
2010-10-29 23:00:00+02:00,0,0.3479190601,0.9589949786
